,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
11890,7,PAYMENT,15573.31,C201632584,583697.9,568124.6,M1992744664,0.0,0.0,0,0
11891,7,TRANSFER,309088.03,C402762479,123.0,0.0,C1595278145,0.0,97805.68,0,0
11892,7,PAYMENT,7448.97,C719626586,0.0,0.0,M51581349,0.0,0.0,0,0
11893,7,PAYMENT,159.07,C1138962177,21106.0,20946.93,M1444979520,0.0,0.0,0,0
11894,7,PAYMENT,13700.81,C1505830575,22121.02,8420.22,M1111792139,0.0,0.0,0,0
11895,7,PAYMENT,1979.96,C411385445,8420.22,6440.26,M1265415318,0.0,0.0,0,0
11896,7,PAYMENT,4191.0,C457709322,22393.0,18202.0,M2100974250,0.0,0.0,0,0
11897,7,TRANSFER,349038.25,C1291664766,49307.0,0.0,C787028959,20924.0,0.0,0,0
11898,7,CASH_IN,247117.57,C1645996147,71007.0,318124.57,C1248712846,15817.0,1788431.11,0,0
11899,7,PAYMENT,3128.6,C959464317,20990.0,17861.4,M372304371,0.0,0.0,0,0
11900,7,PAYMENT,6976.42,C855842950,59428.0,52451.58,M241573605,0.0,0.0,0,0
11901,7,PAYMENT,2589.91,C905351167,260516.0,257926.09,M613976003,0.0,0.0,0,0
11902,7,PAYMENT,5136.05,C238392518,14943.0,9806.95,M807019219,0.0,0.0,0,0
11903,7,PAYMENT,9333.58,C823319128,51487.0,42153.42,M1364522278,0.0,0.0,0,0
11904,7,PAYMENT,606.85,C1944438894,201590.0,200983.15,M302542971,0.0,0.0,0,0
11905,7,PAYMENT,13094.97,C904902776,21511.0,8416.03,M1139054118,0.0,0.0,0,0
11906,7,PAYMENT,5668.56,C505381004,9276.0,3607.44,M1329963164,0.0,0.0,0,0
11907,7,PAYMENT,19151.73,C128052596,13767.0,0.0,M1620254208,0.0,0.0,0,0
11908,7,PAYMENT,242.46,C40561022,126.0,0.0,M1623849199,0.0,0.0,0,0
11909,7,PAYMENT,9665.65,C1745581007,25332.01,15666.35,M277873616,0.0,0.0,0,0
11910,7,CASH_IN,162109.65,C1164192165,15666.35,177776.0,C1247658278,701717.48,1133629.28,0,0
11911,7,CASH_IN,266677.35,C1782951782,177776.0,444453.35,C219913687,469524.31,858972.95,0,0
11912,7,CASH_IN,15298.7,C1508064490,444453.35,459752.05,C211528162,18281.0,842029.67,0,0
11913,7,CASH_IN,425549.15,C1232943749,459752.05,885301.2,C1533182537,662672.0,80452.71,0,0
11914,7,CASH_IN,295963.92,C758127374,885301.2,1181265.12,C515132998,772214.65,4460317.7,0,0
11915,7,CASH_IN,184919.42,C1783218001,1181265.12,1366184.54,C1566246889,325918.37,0.0,0,0
11916,7,CASH_IN,43914.67,C705551006,1366184.54,1410099.21,C1549086472,442758.45,801366.03,0,0
11917,7,CASH_IN,399346.2,C168059976,1410099.21,1809445.41,C1076835071,1144775.56,2161457.75,0,0
11918,7,CASH_IN,319125.19,C658634349,1809445.41,2128570.6,C199582547,534699.95,0.0,0,0
11919,7,CASH_IN,152698.95,C13989603,2128570.6,2281269.55,C667504652,480822.11,2175372.0,0,0
11920,7,CASH_IN,198846.04,C1145603405,2281269.55,2480115.59,C1396297158,292597.66,185524.89,0,0
11921,7,CASH_IN,104588.35,C1841794984,2480115.59,2584703.94,C304528024,111396.64,0.0,0,0
11922,7,CASH_IN,45038.77,C1159593699,2584703.94,2629742.71,C1049804269,342777.86,905142.44,0,0
11923,7,CASH_IN,187786.46,C1859447501,2629742.71,2817529.17,C309167705,730979.32,102587.94,0,0
11924,7,CASH_IN,192586.96,C1857448119,2817529.17,3010116.13,C667346055,11412728.5,17132106.53,0,0
11925,7,CASH_IN,272.59,C1071452166,3010116.13,3010388.72,C310737318,10797.0,1022379.45,0,0
11926,7,CASH_IN,101951.49,C354225144,3010388.72,3112340.2,C1339257929,276833.54,18414.01,0,0
11927,7,CASH_IN,250507.88,C1549146388,3112340.2,3362848.09,C1034584766,3353617.19,7164410.37,0,0
11928,7,CASH_IN,172337.39,C24654329,3362848.09,3535185.48,C755583709,595245.76,127533.46,0,0
11929,7,CASH_IN,40269.19,C1450335472,3535185.48,3575454.66,C1327282178,137939.0,169800.16,0,0
11930,7,CASH_IN,28217.86,C726519565,3575454.66,3603672.52,C1846530780,52174.0,0.0,0,0
11931,7,CASH_IN,149203.46,C1195376073,3603672.52,3752875.99,C1508631684,153224.15,104710.0,0,0
11932,7,CASH_IN,89353.43,C126417710,3752875.99,3842229.42,C1558550579,188257.52,414084.5,0,0
11933,7,CASH_IN,244601.31,C1129951987,3842229.42,4086830.73,C1816986148,1074318.86,6023815.62,0,0
11934,7,CASH_IN,222199.75,C111749170,4086830.73,4309030.48,C1233454027,337195.19,28052.02,0,0
11935,7,CASH_IN,214466.6,C1052794011,4309030.48,4523497.08,C2011996123,3198228.28,9264344.9,0,0
11936,7,CASH_IN,467015.72,C2127659494,4523497.08,4990512.79,C2113508588,823467.34,0.0,0,0
11937,7,CASH_IN,68077.56,C1888578277,4990512.79,5058590.36,C1028574311,3359503.65,5141218.55,0,0
11938,7,CASH_IN,161714.92,C1068901501,5058590.36,5220305.27,C968448640,606318.85,3438487.71,0,0
11939,7,CASH_IN,6518.95,C61768596,5220305.27,5226824.22,C1641169735,60629.4,3485.91,0,0
11940,7,CASH_IN,218416.55,C1904405686,5226824.22,5445240.77,C170899621,7989929.21,10464208.87,0,0
11941,7,CASH_IN,55074.48,C171931169,5445240.77,5500315.26,C1282745381,250116.0,343807.88,0,0
11942,7,CASH_IN,249547.99,C69484247,5500315.26,5749863.24,C1412095226,396914.0,28590.95,0,0
11943,7,CASH_IN,22901.31,C1944170468,5749863.24,5772764.55,C1601071362,30184.0,0.0,0,0
11944,7,CASH_IN,126181.38,C367008370,5772764.55,5898945.93,C2040603986,540456.47,1930179.38,0,0
11945,7,CASH_IN,96411.89,C1679816849,5898945.93,5995357.82,C1825174365,213010.3,6657580.62,0,0
11946,7,CASH_IN,148221.98,C1105768515,5995357.82,6143579.81,C1746150957,1158935.03,262823.5,0,0
11947,7,CASH_IN,128068.73,C1057536277,6143579.81,6271648.53,C656977363,346751.65,55422.62,0,0
11948,7,CASH_IN,158485.23,C716052236,6271648.53,6430133.77,C1171931309,188526.0,0.0,0,0
11949,7,CASH_IN,53704.14,C829340088,6430133.77,6483837.91,C1941598182,54097.39,393.25,0,0
11950,7,CASH_IN,234468.06,C897613182,6483837.91,6718305.97,C665576141,7341729.45,14786300.22,0,0
11951,7,CASH_IN,4221.67,C1337637578,6718305.97,6722527.64,C264843581,225370.14,909963.8,0,0
11952,7,CASH_IN,63333.18,C368497222,6722527.64,6785860.82,C248609774,10132426.48,13033871.02,0,0
11953,7,CASH_IN,58042.6,C1360071225,6785860.82,6843903.42,C1095587424,820625.53,1261611.22,0,0
11954,7,CASH_IN,207764.57,C1741481704,6843903.42,7051667.99,C1084435493,252758.0,17125.85,0,0
11955,7,CASH_IN,235063.21,C2100984881,7051667.99,7286731.21,C755583709,422908.38,127533.46,0,0
11956,7,CASH_IN,34693.01,C1593701682,7286731.21,7321424.22,C1527761090,81106.0,117014.68,0,0
11957,7,CASH_IN,72978.66,C124021782,7321424.22,7394402.88,C1595278145,309088.03,97805.68,0,0
11958,7,CASH_IN,61494.95,C119484852,7394402.88,7455897.82,C1196694338,566423.85,212911.64,0,0
11959,7,CASH_IN,123649.79,C694816402,7455897.82,7579547.62,C1556875182,660545.36,3585215.55,0,0
11960,7,CASH_IN,46304.47,C403651304,7579547.62,7625852.08,C1315729466,862912.59,803908.4,0,0
11961,7,CASH_IN,50645.06,C1009770787,7625852.08,7676497.14,C456305354,102872.0,0.0,0,0
11962,7,CASH_IN,101385.47,C1120134531,7676497.14,7777882.61,C875917495,815762.64,6097795.83,0,0
11963,7,CASH_IN,66128.51,C1000631767,7777882.61,7844011.12,C142211154,284612.0,1297065.13,0,0
11964,7,CASH_IN,59196.16,C1511901233,7844011.12,7903207.28,C804836251,108483.43,575496.99,0,0
11965,7,CASH_IN,200124.82,C427302056,7903207.28,8103332.11,C928023753,366045.61,636296.03,0,0
11966,7,CASH_IN,72773.58,C1154092537,8103332.11,8176105.68,C1682264452,88968.86,0.0,0,0
11967,7,PAYMENT,12505.12,C1545083490,214966.0,202460.88,M1760562576,0.0,0.0,0,0
11968,7,PAYMENT,2613.41,C833933690,25288.0,22674.59,M621131632,0.0,0.0,0,0
11969,7,CASH_IN,219546.62,C961704632,38122.0,257668.62,C1210315704,1005.0,197750.5,0,0
11970,7,PAYMENT,2462.45,C1369863311,257668.62,255206.17,M1175343296,0.0,0.0,0,0
11971,7,CASH_IN,60629.66,C1320735046,171368.92,231998.59,C790722099,51184.15,0.0,0,0
11972,7,CASH_OUT,194171.45,C1683336603,231998.59,37827.13,C1894575391,1087213.1,3443379.49,0,0
11973,7,CASH_OUT,29181.47,C112570258,37827.13,8645.66,C1964390106,60184.0,0.0,0,0
11974,7,PAYMENT,6940.25,C839477204,12896.0,5955.75,M984850994,0.0,0.0,0,0
11975,7,PAYMENT,1687.78,C1933830538,7315.0,5627.22,M1486946639,0.0,0.0,0,0
11976,7,PAYMENT,714.54,C560982600,5627.22,4912.68,M107642469,0.0,0.0,0,0
11977,7,PAYMENT,12168.82,C1787418779,160.0,0.0,M988940284,0.0,0.0,0,0
11978,7,PAYMENT,5154.19,C1687258944,161730.0,156575.81,M836588769,0.0,0.0,0,0
11979,7,PAYMENT,4947.55,C364126017,16939.0,11991.45,M1062418412,0.0,0.0,0,0
11980,7,PAYMENT,1508.4,C1469062337,11991.45,10483.05,M204550286,0.0,0.0,0,0
11981,7,PAYMENT,7423.31,C969570398,10483.05,3059.74,M528532700,0.0,0.0,0,0
11982,7,TRANSFER,735281.72,C1210168825,2575.0,0.0,C1888439681,30745.0,3476255.29,0,0
11983,7,PAYMENT,2265.6,C1301367091,31426.0,29160.4,M670285911,0.0,0.0,0,0
11984,7,CASH_IN,587710.49,C1053574737,14627.0,602337.49,C69736093,35408.0,36069.24,0,0
11985,7,PAYMENT,4454.39,C2064097804,11129.0,6674.61,M1008252046,0.0,0.0,0,0
11986,7,TRANSFER,610828.94,C89143842,12723.0,0.0,C1530856786,123444.93,193704.45,0,0
11987,7,PAYMENT,12812.13,C1500650007,49917.0,37104.87,M530826487,0.0,0.0,0,0
11988,7,PAYMENT,3141.3,C1726394185,46573.0,43431.7,M1650657437,0.0,0.0,0,0
11989,7,TRANSFER,55723.02,C721945700,53238.0,0.0,C919331070,828.0,0.0,0,0
11990,7,PAYMENT,1421.02,C705554830,34524.7,33103.68,M2042795873,0.0,0.0,0,0
11991,7,PAYMENT,1305.38,C60776228,33103.68,31798.3,M1751076887,0.0,0.0,0,0
11992,7,PAYMENT,21748.12,C760976651,31798.3,10050.18,M1078945374,0.0,0.0,0,0
11993,7,PAYMENT,8612.51,C969959180,14617.0,6004.49,M723343305,0.0,0.0,0,0
11994,7,TRANSFER,415944.54,C1520397420,6004.49,0.0,C1031639563,791527.13,5739012.22,0,0
11995,7,PAYMENT,2991.14,C1633258743,74640.0,71648.86,M1527480279,0.0,0.0,0,0
11996,7,PAYMENT,496.85,C443140192,71648.86,71152.01,M993274701,0.0,0.0,0,0
11997,7,PAYMENT,5075.09,C371664616,51578.0,46502.91,M382867004,0.0,0.0,0,0
11998,7,PAYMENT,14902.27,C1110242894,21471.0,6568.73,M1490600709,0.0,0.0,0,0
11999,7,CASH_IN,60400.19,C2011676304,6568.73,66968.92,C861958315,349837.98,531628.29,0,0
12000,7,CASH_IN,162766.71,C1895966118,66968.92,229735.63,C968448640,444603.94,3438487.71,0,0
12001,7,CASH_IN,249778.4,C1413030734,229735.63,479514.03,C161140376,333298.61,166122.68,0,0
12002,7,CASH_IN,226312.45,C1248264743,479514.03,705826.48,C391903689,281972.44,1236902.45,0,0
12003,7,CASH_IN,305777.01,C4077253,705826.48,1011603.49,C1935506329,420974.64,0.0,0,0
12004,7,CASH_IN,367351.33,C1626414193,1011603.49,1378954.81,C248609774,10069093.31,13033871.02,0,0
12005,7,CASH_IN,3586.94,C2102354034,1378954.81,1382541.75,C957388291,37558.01,854165.83,0,0
12006,7,CASH_IN,185700.03,C264975302,1382541.75,1568241.78,C1565987193,191910.33,6210.3,0,0
12007,7,CASH_IN,298188.73,C2117248228,1568241.78,1866430.51,C35126588,8641180.41,10813194.63,0,0
12008,7,CASH_IN,42831.6,C382217671,1866430.51,1909262.11,C2086425573,206104.0,0.0,0,0
12009,7,CASH_IN,302117.13,C268600220,1909262.11,2211379.24,C863811613,2997705.58,14247328.87,0,0
12010,7,CASH_IN,154491.71,C1174525785,2211379.24,2365870.95,C205091536,168119.0,74467.01,0,0
12011,7,CASH_IN,83665.97,C771706617,2365870.95,2449536.92,C1315729466,816608.12,803908.4,0,0
12012,7,CASH_IN,43164.31,C2056186004,2449536.92,2492701.23,C1203172736,52822.0,0.0,0,0
12013,7,CASH_IN,109807.02,C2123668026,2492701.23,2602508.25,C221632586,265823.73,0.0,0,0
12014,7,PAYMENT,5601.89,C912732590,12768.0,7166.11,M1639463197,0.0,0.0,0,0
12015,7,PAYMENT,1603.8,C1820309494,7166.11,5562.31,M920696073,0.0,0.0,0,0
12016,7,PAYMENT,622.81,C956631098,5562.31,4939.5,M433438422,0.0,0.0,0,0
12017,7,PAYMENT,3784.43,C142899741,182980.0,179195.57,M998235897,0.0,0.0,0,0
12018,7,PAYMENT,7256.75,C715801972,55220.0,47963.25,M507346425,0.0,0.0,0,0
12019,7,PAYMENT,3136.28,C901953713,15358.0,12221.72,M1888432358,0.0,0.0,0,0
12020,7,DEBIT,4524.01,C150362726,15062.72,10538.71,C579634511,58483.0,0.0,0,0
12021,7,PAYMENT,5369.38,C2110860340,10538.71,5169.33,M1568019471,0.0,0.0,0,0
12022,7,PAYMENT,1965.11,C1417086791,996.0,0.0,M1852330693,0.0,0.0,0,0
12023,7,PAYMENT,15531.04,C439120816,55613.0,40081.96,M2006436502,0.0,0.0,0,0
12024,7,PAYMENT,2385.11,C464959004,50780.0,48394.89,M937701845,0.0,0.0,0,0
12025,7,CASH_OUT,409061.77,C1311532394,48394.89,0.0,C8290162,2602508.25,6650282.66,0,0
12026,7,TRANSFER,741449.27,C119981379,107550.0,0.0,C1515979807,20837.0,12141425.39,0,0
12027,7,CASH_OUT,141890.27,C697210349,10404.0,0.0,C1305830291,73907.0,1653198.69,0,0
12028,7,PAYMENT,14679.13,C1064465296,16619.0,1939.87,M316163617,0.0,0.0,0,0
12029,7,PAYMENT,7511.19,C602244580,122.0,0.0,M2115587464,0.0,0.0,0,0
12030,7,CASH_IN,403017.51,C1381719848,36567.0,439584.51,C2006081398,1030601.23,4743010.67,0,0
12031,7,PAYMENT,4179.8,C48423436,439584.51,435404.72,M229088529,0.0,0.0,0,0
12032,7,PAYMENT,10100.83,C963044384,435404.72,425303.89,M835472955,0.0,0.0,0,0
12033,7,PAYMENT,1000.11,C615196812,425303.89,424303.78,M366310941,0.0,0.0,0,0
12034,7,PAYMENT,42837.62,C454874979,424303.78,381466.16,M1215492013,0.0,0.0,0,0
12035,7,PAYMENT,32983.33,C903889255,381466.16,348482.83,M188464216,0.0,0.0,0,0
12036,7,PAYMENT,7495.89,C1994507667,348482.83,340986.94,M691098469,0.0,0.0,0,0
12037,7,PAYMENT,3232.34,C518898781,340986.94,337754.61,M1214407332,0.0,0.0,0,0
12038,7,PAYMENT,10477.29,C811072358,337754.61,327277.32,M324942962,0.0,0.0,0,0
12039,7,PAYMENT,20288.59,C1675746664,327277.32,306988.74,M953017586,0.0,0.0,0,0
12040,7,PAYMENT,5285.95,C927900742,306988.74,301702.79,M1427223409,0.0,0.0,0,0
12041,7,PAYMENT,14782.85,C947273254,301702.79,286919.94,M1875621806,0.0,0.0,0,0
12042,7,PAYMENT,4200.57,C770003589,286919.94,282719.37,M1966601843,0.0,0.0,0,0
12043,7,PAYMENT,8751.63,C2092524029,282719.37,273967.75,M1316867843,0.0,0.0,0,0
12044,7,PAYMENT,5135.87,C1233898803,273967.75,268831.88,M54869535,0.0,0.0,0,0
12045,7,PAYMENT,10707.94,C885264643,268831.88,258123.94,M341955919,0.0,0.0,0,0
12046,7,PAYMENT,2413.38,C51667109,258123.94,255710.55,M688587550,0.0,0.0,0,0
12047,7,PAYMENT,5849.17,C1037255477,255710.55,249861.38,M654455405,0.0,0.0,0,0
12048,7,PAYMENT,6339.5,C120815456,249861.38,243521.88,M1985056619,0.0,0.0,0,0
12049,7,PAYMENT,2705.01,C1371320447,243521.88,240816.87,M1738236287,0.0,0.0,0,0
12050,7,PAYMENT,1040.18,C2068830867,240816.87,239776.69,M18819142,0.0,0.0,0,0
12051,7,PAYMENT,6285.19,C890527570,239776.69,233491.5,M154685462,0.0,0.0,0,0
12052,7,PAYMENT,2414.68,C212244704,233491.5,231076.82,M1946405930,0.0,0.0,0,0
12053,7,PAYMENT,5594.01,C1668997943,231076.82,225482.82,M680109998,0.0,0.0,0,0
12054,7,TRANSFER,461935.65,C273697735,19833.0,0.0,C428796726,15796.0,847656.86,0,0
12055,7,PAYMENT,5872.1,C2052634491,23280.62,17408.52,M1309638748,0.0,0.0,0,0
12056,7,CASH_OUT,35988.35,C727640804,17408.52,0.0,C1520941958,89315.0,31936.26,0,0
12057,7,PAYMENT,2791.65,C969048635,1380.0,0.0,M111020311,0.0,0.0,0,0
12058,7,PAYMENT,19598.85,C882996472,257.0,0.0,M1760862530,0.0,0.0,0,0
12059,7,TRANSFER,1314921.93,C1158296893,75951.0,0.0,C1121453612,0.0,1975007.49,0,0
12060,7,PAYMENT,7970.37,C866798138,2029.0,0.0,M202632707,0.0,0.0,0,0
12061,7,PAYMENT,6833.18,C1101045874,10026.0,3192.82,M1436014246,0.0,0.0,0,0
12062,7,PAYMENT,3482.48,C881700276,40004.0,36521.52,M662519504,0.0,0.0,0,0
12063,7,PAYMENT,5106.39,C1671084413,1509.0,0.0,M148070734,0.0,0.0,0,0
12064,7,PAYMENT,2581.57,C1365941741,6044.0,3462.43,M531608238,0.0,0.0,0,0
12065,7,PAYMENT,3200.09,C701014391,609.0,0.0,M973241361,0.0,0.0,0,0
12066,7,PAYMENT,9214.81,C1057102665,165214.0,155999.19,M1574626501,0.0,0.0,0,0
12067,7,PAYMENT,9443.02,C838149392,898.0,0.0,M415118795,0.0,0.0,0,0
12068,7,PAYMENT,9105.47,C927575494,358278.0,349172.53,M1035963174,0.0,0.0,0,0
12069,7,PAYMENT,2761.71,C637199396,0.0,0.0,M1283693885,0.0,0.0,0,0
12070,7,PAYMENT,10204.13,C912142070,0.0,0.0,M2012833184,0.0,0.0,0,0
12071,7,PAYMENT,11400.02,C97543359,514.0,0.0,M1441430349,0.0,0.0,0,0
12072,7,PAYMENT,8250.99,C310691480,50108.0,41857.01,M778859789,0.0,0.0,0,0
12073,7,PAYMENT,14378.44,C673126883,172083.0,157704.56,M774451134,0.0,0.0,0,0
12074,7,PAYMENT,2415.47,C447581413,157704.56,155289.1,M1461995168,0.0,0.0,0,0
12075,7,PAYMENT,20182.85,C128224678,155289.1,135106.25,M1612125747,0.0,0.0,0,0
12076,7,PAYMENT,1024.78,C371946608,255.0,0.0,M1674522963,0.0,0.0,0,0
12077,7,PAYMENT,6008.01,C1084574001,0.0,0.0,M417036696,0.0,0.0,0,0
12078,7,TRANSFER,973619.91,C1436419591,185740.0,0.0,C1247600089,141630.35,6965916.76,0,0
12079,7,PAYMENT,3100.55,C1338110030,95632.0,92531.45,M633848902,0.0,0.0,0,0
12080,7,PAYMENT,11362.62,C1712549599,100336.04,88973.42,M1134092836,0.0,0.0,0,0
12081,7,PAYMENT,10786.85,C52115865,88973.42,78186.57,M417671240,0.0,0.0,0,0
12082,7,PAYMENT,1757.33,C1711134749,85398.0,83640.67,M1634770756,0.0,0.0,0,0
12083,7,PAYMENT,6318.31,C998094082,40635.0,34316.69,M183201101,0.0,0.0,0,0
12084,7,PAYMENT,4495.66,C22901053,45703.0,41207.34,M1681016045,0.0,0.0,0,0
12085,7,PAYMENT,4269.54,C850471116,1267.0,0.0,M1675737810,0.0,0.0,0,0
12086,7,PAYMENT,5413.31,C165673738,11055.0,5641.69,M2143081456,0.0,0.0,0,0
12087,7,PAYMENT,13693.25,C1148220291,221.0,0.0,M707360501,0.0,0.0,0,0
12088,7,PAYMENT,19939.03,C1549324049,49410.0,29470.97,M1164092473,0.0,0.0,0,0
12089,7,CASH_OUT,142126.45,C46742397,74079.0,0.0,C1476213591,82582.0,407437.54,0,0
12090,7,PAYMENT,5091.86,C1672899343,34922.0,29830.14,M2039218223,0.0,0.0,0,0
12091,7,PAYMENT,2242.01,C689905739,20961.0,18718.99,M1657205958,0.0,0.0,0,0
12092,7,PAYMENT,13607.26,C855115138,18718.99,5111.72,M728557194,0.0,0.0,0,0
12093,7,PAYMENT,18331.18,C2065798868,10459.0,0.0,M773074354,0.0,0.0,0,0
12094,7,PAYMENT,5456.84,C1555233255,15165.0,9708.16,M270928973,0.0,0.0,0,0
12095,7,PAYMENT,12667.97,C1732685739,125222.22,112554.25,M1748006732,0.0,0.0,0,0
12096,7,CASH_OUT,180157.65,C587650668,112554.25,0.0,C683605346,938240.41,1371546.23,0,0
12097,7,CASH_OUT,170821.76,C56812069,0.0,0.0,C1446521801,6416788.6,11698172.69,0,0
12098,7,PAYMENT,2535.9,C1368079893,10774.0,8238.1,M980068735,0.0,0.0,0,0
12099,7,PAYMENT,14105.74,C793423336,485.0,0.0,M1001193966,0.0,0.0,0,0
12100,7,PAYMENT,1938.57,C870247192,0.0,0.0,M1552981325,0.0,0.0,0,0
12101,7,PAYMENT,4706.13,C642735834,20275.0,15568.87,M1975425420,0.0,0.0,0,0
12102,7,PAYMENT,1173.75,C838609416,30927.0,29753.25,M1767809935,0.0,0.0,0,0
12103,7,PAYMENT,9203.31,C893094384,29753.25,20549.94,M877134882,0.0,0.0,0,0
12104,7,TRANSFER,467052.17,C1681179849,53016.0,0.0,C444613285,10926.0,1025383.76,0,0
12105,7,PAYMENT,5345.7,C2020229403,1052.0,0.0,M301409263,0.0,0.0,0,0
12106,7,PAYMENT,13729.09,C1709858023,306640.05,292910.95,M666553887,0.0,0.0,0,0
12107,7,PAYMENT,11031.05,C225587562,292910.95,281879.9,M624071536,0.0,0.0,0,0
12108,7,PAYMENT,117.09,C302579285,21055.0,20937.91,M1664286781,0.0,0.0,0,0
12109,7,DEBIT,1161.16,C2144765008,62924.0,61762.84,C395536383,10321.0,31032.14,0,0
12110,7,PAYMENT,502.06,C1322131913,5153.0,4650.94,M459375635,0.0,0.0,0,0
12111,7,PAYMENT,6589.23,C1613258154,14552.0,7962.77,M731357691,0.0,0.0,0,0
12112,7,PAYMENT,3374.67,C342363433,93411.0,90036.33,M54416043,0.0,0.0,0,0
12113,7,TRANSFER,453804.86,C567908971,11082.0,0.0,C1300519073,4559.0,807759.84,0,0
12114,7,TRANSFER,310027.49,C936869842,61594.0,0.0,C1518728219,10089.0,1157398.83,0,0
12115,7,PAYMENT,1200.85,C1669475652,30232.0,29031.15,M316182677,0.0,0.0,0,0
12116,7,PAYMENT,2527.79,C2134858343,13244.0,10716.21,M1931117501,0.0,0.0,0,0
12117,7,DEBIT,3472.3,C16808087,363729.0,360256.7,C1821075330,45467.02,182712.83,0,0
12118,7,PAYMENT,2974.8,C1468668954,18808.1,15833.29,M1382254830,0.0,0.0,0,0
12119,7,CASH_OUT,98320.38,C1967390324,15833.29,0.0,C439917369,103900.0,1503528.24,0,0
12120,7,CASH_OUT,32501.34,C2005263499,0.0,0.0,C420398953,279610.0,963198.49,0,0
12121,7,CASH_OUT,182108.86,C1885887661,0.0,0.0,C1121453612,1314921.93,1975007.49,0,0
12122,7,CASH_OUT,108454.97,C1048743606,0.0,0.0,C569675628,235056.39,242656.13,0,0
12123,7,CASH_OUT,84816.24,C1423472460,0.0,0.0,C1453382929,87858.0,126859.14,0,0
12124,7,CASH_OUT,228835.74,C211902688,0.0,0.0,C1189861498,389630.49,922482.19,0,0
12125,7,CASH_OUT,42175.72,C1042204909,0.0,0.0,C1934714849,47055.59,89231.32,0,0
12126,7,CASH_OUT,201868.78,C339941030,0.0,0.0,C392292416,3829901.87,6564973.2,0,0
12127,7,CASH_OUT,188877.41,C62284149,0.0,0.0,C1401721023,239999.0,1602681.63,0,0
12128,7,CASH_OUT,181945.17,C77051779,0.0,0.0,C611621587,343916.49,4336721.33,0,0
12129,7,CASH_OUT,23183.6,C1283870300,0.0,0.0,C1916873789,52078.0,805294.76,0,0
12130,7,CASH_OUT,18946.12,C1081907020,0.0,0.0,C1075238398,123871.0,683602.27,0,0
12131,7,CASH_OUT,110369.29,C1894902783,0.0,0.0,C1354952534,755381.3,1868994.9,0,0
12132,7,CASH_OUT,187130.17,C1231249869,0.0,0.0,C1360767589,8996156.91,18482735.85,0,0
12133,7,CASH_OUT,66614.19,C938025491,0.0,0.0,C1564931235,110408.0,742404.44,0,0
12134,7,CASH_OUT,66340.17,C327877973,0.0,0.0,C662736689,5677417.44,8488789.41,0,0
12135,7,CASH_OUT,124616.96,C1826273992,0.0,0.0,C435161028,167754.0,0.0,0,0
12136,7,CASH_OUT,55862.36,C1046856599,0.0,0.0,C1027017168,107972.0,1361101.48,0,0
12137,7,CASH_OUT,43206.18,C1080199154,0.0,0.0,C374625527,842508.92,5175906.61,0,0
12138,7,CASH_OUT,114959.23,C193499910,0.0,0.0,C476800120,148694.43,1595598.78,0,0
12139,7,CASH_OUT,59950.41,C851276869,0.0,0.0,C1373172466,1127332.21,4791597.89,0,0
12140,7,CASH_OUT,64439.05,C584343806,0.0,0.0,C483370168,280697.0,0.0,0,0
12141,7,CASH_OUT,145378.85,C1985822273,0.0,0.0,C1543005080,182307.0,0.0,0,0
12142,7,CASH_OUT,23134.52,C964854575,0.0,0.0,C1281898359,50210.0,0.0,0,0
12143,7,CASH_OUT,97881.35,C1623512838,0.0,0.0,C132058033,145207.0,0.0,0,0
12144,7,CASH_OUT,375559.65,C1628866672,0.0,0.0,C1487669283,596861.13,2349962.91,0,0
12145,7,CASH_OUT,91297.93,C2116422949,0.0,0.0,C657255537,895740.54,2036309.01,0,0
12146,7,CASH_OUT,161565.83,C1393582645,0.0,0.0,C935612756,373146.57,0.0,0,0
12147,7,CASH_OUT,114172.33,C363520950,0.0,0.0,C332391051,160095.0,6647.0,0,0
12148,7,CASH_OUT,101195.42,C1084931195,0.0,0.0,C2145041211,243136.62,143252.84,0,0
12149,7,CASH_OUT,154592.13,C246144622,0.0,0.0,C1315729466,732942.15,803908.4,0,0
12150,7,CASH_OUT,273536.21,C1593447492,0.0,0.0,C968448640,281837.22,3438487.71,0,0
12151,7,CASH_OUT,241018.32,C470809470,0.0,0.0,C188246551,267916.59,3439878.27,0,0
12152,7,CASH_OUT,248040.36,C156489184,0.0,0.0,C803116137,18334110.3,23768107.88,0,0
12153,7,CASH_OUT,246049.45,C1499144714,0.0,0.0,C580441921,489585.33,1278933.03,0,0
12154,7,CASH_OUT,45461.68,C1468876113,0.0,0.0,C801142660,9325172.01,16408480.12,0,0
12155,7,CASH_OUT,148100.79,C876249301,0.0,0.0,C875761527,392447.25,1238942.28,0,0
12156,7,CASH_OUT,49373.87,C592559975,0.0,0.0,C1092318644,866684.21,2525331.77,0,0
12157,7,CASH_OUT,119103.09,C597328501,0.0,0.0,C1883840933,18056399.48,25330272.63,0,0
12158,7,CASH_OUT,25045.22,C511769754,0.0,0.0,C56868765,25120.0,0.0,0,0
12159,7,CASH_OUT,85474.84,C2128407479,0.0,0.0,C1297685781,1761951.13,3258726.36,0,0
12160,7,CASH_OUT,164556.03,C1356384652,0.0,0.0,C1273939873,444769.9,1525464.32,0,0
